gene	Kinetic_class	hpi	Time	cell_line	seqnames	strand	norm_base	sample	group	read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	cluster	rep	rep_gene	norm.method	EndType
ORF5	E	6h	6	RK-13	NC_001491.2	-	13242	EHV-1_6h_2	RK-13_6h	0.0117051804863314	0.010282938568695	0.00127104064744425	0.12360675296785	0.00142224191763639	TRUE	2	cluster_1	2	ORF5::2	viral_read.count	TSS
ORF5	E	6h	6	RK-13	NC_001491.2	-	15014	EHV-1_6h_3	RK-13_6h	0.00925802584254696	0.010282938568695	0.00127104064744425	0.12360675296785	0.00102491272614802	FALSE		cluster_1	3	ORF5::3	viral_read.count	TSS
ORF5	E	8h	8	RK-13	NC_001491.2	-	15660	EHV-1_8h_1	RK-13_8h	0.00836526181353768	0.00735222650227568	0.000984753229135531	0.13393945750049	0.001013035311262	TRUE	1	cluster_1	1	ORF5::1	viral_read.count	TSS
ORF5	E	8h	8	RK-13	NC_001491.2	-	22076	EHV-1_8h_2	RK-13_8h	0.00729298786011959	0.00735222650227568	0.000984753229135531	0.13393945750049	5.92386421560918e-05	FALSE		cluster_1	2	ORF5::2	viral_read.count	TSS
ORF5	E	8h	8	RK-13	NC_001491.2	-	25475	EHV-1_8h_3	RK-13_8h	0.00639842983316977	0.00735222650227568	0.000984753229135531	0.13393945750049	0.000953796669105905	FALSE		cluster_1	3	ORF5::3	viral_read.count	TSS
ORF5	E	12h	12	RK-13	NC_001491.2	-	73125	EHV-1_12h_1	RK-13_12h	0.00381538461538462	0.00387418435983147	0.000207935420294065	0.0536720509354156	5.8799744446857e-05	FALSE		cluster_1	1	ORF5::1	viral_read.count	TSS
ORF5	E	12h	12	RK-13	NC_001491.2	-	50424	EHV-1_12h_2	RK-13_12h	0.00410518800571157	0.00387418435983147	0.000207935420294065	0.0536720509354156	0.000231003645880093	TRUE	2	cluster_1	2	ORF5::2	viral_read.count	TSS
ORF5	E	12h	12	RK-13	NC_001491.2	-	49433	EHV-1_12h_3	RK-13_12h	0.00370198045839824	0.00387418435983147	0.000207935420294065	0.0536720509354156	0.000172203901433236	FALSE		cluster_1	3	ORF5::3	viral_read.count	TSS
ORF5	E	18h	18	RK-13	NC_001491.2	-	64048	EHV-1_18h_1	RK-13_18h	0.000562078441169123	0.000529971192177407	0.000142904369679637	0.26964554260489	3.21072489917165e-05	FALSE		cluster_1	1	ORF5::1	viral_read.count	TSS
ORF5	E	18h	18	RK-13	NC_001491.2	-	42810	EHV-1_18h_2	RK-13_18h	0.000373744452230787	0.000529971192177407	0.000142904369679637	0.26964554260489	0.000156226739946619	TRUE	2	cluster_1	2	ORF5::2	viral_read.count	TSS
ORF5	E	18h	18	RK-13	NC_001491.2	-	38221	EHV-1_18h_3	RK-13_18h	0.000654090683132309	0.000529971192177407	0.000142904369679637	0.26964554260489	0.000124119490954903	FALSE		cluster_1	3	ORF5::3	viral_read.count	TSS
ORF5	E	24h	24	RK-13	NC_001491.2	-	52104	EHV-1_24h_1	RK-13_24h	0.000575771533855366	0.000504679249050068	8.45249150748341e-05	0.167482445996999	7.10922848052982e-05	FALSE		cluster_1	1	ORF5::1	viral_read.count	TSS
ORF5	E	24h	24	RK-13	NC_001491.2	-	36050	EHV-1_24h_2	RK-13_24h	0.000527045769764216	0.000504679249050068	8.45249150748341e-05	0.167482445996999	2.23665207141485e-05	FALSE		cluster_1	2	ORF5::2	viral_read.count	TSS
ORF5	E	24h	24	RK-13	NC_001491.2	-	34045	EHV-1_24h_3	RK-13_24h	0.000411220443530621	0.000504679249050068	8.45249150748341e-05	0.167482445996999	9.34588055194468e-05	TRUE	3	cluster_1	3	ORF5::3	viral_read.count	TSS
ORF5	E	48h	48	RK-13	NC_001491.2	-	75252	EHV-1_48h_1	RK-13_48h	0.000531547334290119	0.000516792223209088	2.08668782051145e-05	0.0403776939125339	0.000125806563441394	FALSE		cluster_1	1	ORF5::1	viral_read.count	TSS
ORF5	E	48h	48	RK-13	NC_001491.2	-	51789	EHV-1_48h_2	RK-13_48h	0.000502037112128058	0.000516792223209088	2.08668782051145e-05	0.0403776939125339	9.62963412793341e-05	FALSE		cluster_1	2	ORF5::2	viral_read.count	TSS
ORF6	L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_1	RK-13_1h	0.1	0.0333333333333333	0.0577350269189626	1.73205080756888	0.0666666666666667	TRUE	1	cluster_4	1	ORF6::1	viral_read.count	TSS
ORF6	L	1h	1	RK-13	NC_001491.2	-	14	EHV-1_1h_2	RK-13_1h	0	0.0333333333333333	0.0577350269189626	1.73205080756888	0.0333333333333333	FALSE		cluster_4	2	ORF6::2	viral_read.count	TSS
ORF6	L	1h	1	RK-13	NC_001491.2	-	8	EHV-1_1h_3	RK-13_1h	0	0.0333333333333333	0.0577350269189626	1.73205080756888	0.0333333333333333	FALSE		cluster_4	3	ORF6::3	viral_read.count	TSS
ORF6	L	2h	2	RK-13	NC_001491.2	-	2197	EHV-1_2h_1	RK-13_2h	0	0	0		0			cluster_4	1	ORF6::1	viral_read.count	TSS
ORF6	L	2h	2	RK-13	NC_001491.2	-	1685	EHV-1_2h_2	RK-13_2h	0	0	0		0			cluster_4	2	ORF6::2	viral_read.count	TSS
ORF6	L	2h	2	RK-13	NC_001491.2	-	1452	EHV-1_2h_3	RK-13_2h	0	0	0		0			cluster_4	3	ORF6::3	viral_read.count	TSS
ORF6	L	4h	4	RK-13	NC_001491.2	-	2051	EHV-1_4h_1	RK-13_4h	0	0	0		0			cluster_4	1	ORF6::1	viral_read.count	TSS
ORF6	L	4h	4	RK-13	NC_001491.2	-	2591	EHV-1_4h_2	RK-13_4h	0	0	0		0			cluster_4	2	ORF6::2	viral_read.count	TSS
ORF6	L	4h	4	RK-13	NC_001491.2	-	3231	EHV-1_4h_3	RK-13_4h	0	0	0		0			cluster_4	3	ORF6::3	viral_read.count	TSS
ORF6	L	6h	6	RK-13	NC_001491.2	-	14162	EHV-1_6h_1	RK-13_6h	0.000494280468860331	0.000449003748135915	4.74597373537467e-05	0.105700091704759	4.52767207244157e-05	FALSE		cluster_4	1	ORF6::1	viral_read.count	TSS
ORF6	L	6h	6	RK-13	NC_001491.2	-	13242	EHV-1_6h_2	RK-13_6h	0.000453103760761214	0.000449003748135915	4.74597373537467e-05	0.105700091704759	4.10001262529956e-06	FALSE		cluster_4	2	ORF6::2	viral_read.count	TSS
ORF6	L	6h	6	RK-13	NC_001491.2	-	15014	EHV-1_6h_3	RK-13_6h	0.0003996270147862	0.000449003748135915	4.74597373537467e-05	0.105700091704759	4.93767333497152e-05	TRUE	3	cluster_4	3	ORF6::3	viral_read.count	TSS
ORF6	L	8h	8	RK-13	NC_001491.2	-	15660	EHV-1_8h_1	RK-13_8h	0.00312899106002554	0.00280147990806946	0.000310140655416929	0.110706007394018	0.00032751115195608	TRUE	1	cluster_4	1	ORF6::1	viral_read.count	TSS
ORF6	L	8h	8	RK-13	NC_001491.2	-	22076	EHV-1_8h_2	RK-13_8h	0.00276318173582171	0.00280147990806946	0.000310140655416929	0.110706007394018	3.8298172247756e-05	FALSE		cluster_4	2	ORF6::2	viral_read.count	TSS
ORF6	L	8h	8	RK-13	NC_001491.2	-	25475	EHV-1_8h_3	RK-13_8h	0.00251226692836114	0.00280147990806946	0.000310140655416929	0.110706007394018	0.000289212979708325	FALSE		cluster_4	3	ORF6::3	viral_read.count	TSS
ORF6	L	12h	12	RK-13	NC_001491.2	-	73125	EHV-1_12h_1	RK-13_12h	0.00503247863247863	0.00473549991202036	0.000261188737537026	0.0551554729995955	0.000296978720458277	TRUE	1	cluster_4	1	ORF6::1	viral_read.count	TSS
ORF6	L	12h	12	RK-13	NC_001491.2	-	50424	EHV-1_12h_2	RK-13_12h	0.00454148818023164	0.00473549991202036	0.000261188737537026	0.0551554729995955	0.00019401173178872	FALSE		cluster_4	2	ORF6::2	viral_read.count	TSS
ORF6	L	12h	12	RK-13	NC_001491.2	-	49433	EHV-1_12h_3	RK-13_12h	0.0046325329233508	0.00473549991202036	0.000261188737537026	0.0551554729995955	0.000102966988669558	FALSE		cluster_4	3	ORF6::3	viral_read.count	TSS
ORF6	L	18h	18	RK-13	NC_001491.2	-	64048	EHV-1_18h_1	RK-13_18h	0.00271671246565076	0.00261985902852539	0.000161675040707884	0.0617113512397209	9.6853437125375e-05	FALSE		cluster_4	1	ORF6::1	viral_read.count	TSS
ORF6	L	18h	18	RK-13	NC_001491.2	-	42810	EHV-1_18h_2	RK-13_18h	0.00270964727867321	0.00261985902852539	0.000161675040707884	0.0617113512397209	8.97882501478204e-05	FALSE		cluster_4	2	ORF6::2	viral_read.count	TSS
ORF6	L	18h	18	RK-13	NC_001491.2	-	38221	EHV-1_18h_3	RK-13_18h	0.00243321734125219	0.00261985902852539	0.000161675040707884	0.0617113512397209	0.000186641687273196	TRUE	3	cluster_4	3	ORF6::3	viral_read.count	TSS
ORF6	L	24h	24	RK-13	NC_001491.2	-	52104	EHV-1_24h_1	RK-13_24h	0.0105750038384769	0.0102375618967222	0.000677082842877703	0.0661371183596445	0.000337441941754686	FALSE		cluster_4	1	ORF6::1	viral_read.count	TSS
ORF6	L	24h	24	RK-13	NC_001491.2	-	36050	EHV-1_24h_2	RK-13_24h	0.0106796116504854	0.0102375618967222	0.000677082842877703	0.0661371183596445	0.000442049753763231	FALSE		cluster_4	2	ORF6::2	viral_read.count	TSS
ORF6	L	24h	24	RK-13	NC_001491.2	-	34045	EHV-1_24h_3	RK-13_24h	0.00945807020120429	0.0102375618967222	0.000677082842877703	0.0661371183596445	0.000779491695517918	TRUE	3	cluster_4	3	ORF6::3	viral_read.count	TSS
ORF6	L	48h	48	RK-13	NC_001491.2	-	75252	EHV-1_48h_1	RK-13_48h	0.00435868814117897	0.0043516200365282	9.99580945739631e-06	0.00229703176598367	0.00144999143019976	FALSE		cluster_4	1	ORF6::1	viral_read.count	TSS
ORF6	L	48h	48	RK-13	NC_001491.2	-	51789	EHV-1_48h_2	RK-13_48h	0.00434455193187743	0.0043516200365282	9.99580945739631e-06	0.00229703176598367	0.0014641276395013	FALSE		cluster_4	2	ORF6::2	viral_read.count	TSS
ORF7	E	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_1	RK-13_1h	0	0	0		0			cluster_5	1	ORF7::1	viral_read.count	TSS
ORF7	E	1h	1	RK-13	NC_001491.2	-	14	EHV-1_1h_2	RK-13_1h	0	0	0		0			cluster_5	2	ORF7::2	viral_read.count	TSS
ORF7	E	1h	1	RK-13	NC_001491.2	-	8	EHV-1_1h_3	RK-13_1h	0	0	0		0			cluster_5	3	ORF7::3	viral_read.count	TSS
ORF7	E	2h	2	RK-13	NC_001491.2	-	2197	EHV-1_2h_1	RK-13_2h	0.000910332271279017	0.000501268027122679	0.000462117262421543	0.921896545195861	0.000409064244156338	FALSE		cluster_5	1	ORF7::1	viral_read.count	TSS
ORF7	E	2h	2	RK-13	NC_001491.2	-	1685	EHV-1_2h_2	RK-13_2h	0.000593471810089021	0.000501268027122679	0.000462117262421543	0.921896545195861	9.22037829663415e-05	FALSE		cluster_5	2	ORF7::2	viral_read.count	TSS
ORF7	E	2h	2	RK-13	NC_001491.2	-	1452	EHV-1_2h_3	RK-13_2h	0	0.000501268027122679	0.000462117262421543	0.921896545195861	0.000501268027122679	TRUE	3	cluster_5	3	ORF7::3	viral_read.count	TSS
ORF7	E	4h	4	RK-13	NC_001491.2	-	2051	EHV-1_4h_1	RK-13_4h	0.000487567040468064	0.000291172803531809	0.000257230708221487	0.88342971974505	0.000196394236936255	FALSE		cluster_5	1	ORF7::1	viral_read.count	TSS
ORF7	E	4h	4	RK-13	NC_001491.2	-	2591	EHV-1_4h_2	RK-13_4h	0.000385951370127364	0.000291172803531809	0.000257230708221487	0.88342971974505	9.47785665955545e-05	FALSE		cluster_5	2	ORF7::2	viral_read.count	TSS
ORF7	E	4h	4	RK-13	NC_001491.2	-	3231	EHV-1_4h_3	RK-13_4h	0	0.000291172803531809	0.000257230708221487	0.88342971974505	0.000291172803531809	TRUE	3	cluster_5	3	ORF7::3	viral_read.count	TSS
ORF7	E	6h	6	RK-13	NC_001491.2	-	14162	EHV-1_6h_1	RK-13_6h	0	5.03448623068016e-05	8.71998594154396e-05	1.73205080756888	5.03448623068016e-05	FALSE		cluster_5	1	ORF7::1	viral_read.count	TSS
ORF7	E	6h	6	RK-13	NC_001491.2	-	13242	EHV-1_6h_2	RK-13_6h	0.000151034586920405	5.03448623068016e-05	8.71998594154396e-05	1.73205080756888	0.000100689724613603	TRUE	2	cluster_5	2	ORF7::2	viral_read.count	TSS
ORF7	E	6h	6	RK-13	NC_001491.2	-	15014	EHV-1_6h_3	RK-13_6h	0	5.03448623068016e-05	8.71998594154396e-05	1.73205080756888	5.03448623068016e-05	FALSE		cluster_5	3	ORF7::3	viral_read.count	TSS
ORF7	E	8h	8	RK-13	NC_001491.2	-	15660	EHV-1_8h_1	RK-13_8h	0.000191570881226054	0.000187663363162949	4.99302276475279e-05	0.266062734920578	3.90751806310472e-06	FALSE		cluster_5	1	ORF7::1	viral_read.count	TSS
ORF7	E	8h	8	RK-13	NC_001491.2	-	22076	EHV-1_8h_2	RK-13_8h	0.000135894183728936	0.000187663363162949	4.99302276475279e-05	0.266062734920578	5.17691794340125e-05	TRUE	2	cluster_5	2	ORF7::2	viral_read.count	TSS
ORF7	E	8h	8	RK-13	NC_001491.2	-	25475	EHV-1_8h_3	RK-13_8h	0.000235525024533857	0.000187663363162949	4.99302276475279e-05	0.266062734920578	4.78616613709078e-05	FALSE		cluster_5	3	ORF7::3	viral_read.count	TSS
ORF7	E	12h	12	RK-13	NC_001491.2	-	73125	EHV-1_12h_1	RK-13_12h	0.000109401709401709	0.00014342970163722	3.65498584825668e-05	0.254827682588459	3.40279922355105e-05	FALSE		cluster_5	1	ORF7::1	viral_read.count	TSS
ORF7	E	12h	12	RK-13	NC_001491.2	-	50424	EHV-1_12h_2	RK-13_12h	0.00013882278280184	0.00014342970163722	3.65498584825668e-05	0.254827682588459	4.60691883537952e-06	FALSE		cluster_5	2	ORF7::2	viral_read.count	TSS
ORF7	E	12h	12	RK-13	NC_001491.2	-	49433	EHV-1_12h_3	RK-13_12h	0.00018206461270811	0.00014342970163722	3.65498584825668e-05	0.254827682588459	3.863491107089e-05	TRUE	3	cluster_5	3	ORF7::3	viral_read.count	TSS
ORF7	E	18h	18	RK-13	NC_001491.2	-	64048	EHV-1_18h_1	RK-13_18h	0	7.78634275480807e-06	1.34863412564734e-05	1.73205080756888	7.78634275480807e-06	FALSE		cluster_5	1	ORF7::1	viral_read.count	TSS
ORF7	E	18h	18	RK-13	NC_001491.2	-	42810	EHV-1_18h_2	RK-13_18h	2.33590282644242e-05	7.78634275480807e-06	1.34863412564734e-05	1.73205080756888	1.55726855096161e-05	TRUE	2	cluster_5	2	ORF7::2	viral_read.count	TSS
ORF7	E	18h	18	RK-13	NC_001491.2	-	38221	EHV-1_18h_3	RK-13_18h	0	7.78634275480807e-06	1.34863412564734e-05	1.73205080756888	7.78634275480807e-06	FALSE		cluster_5	3	ORF7::3	viral_read.count	TSS
ORF7	E	24h	24	RK-13	NC_001491.2	-	52104	EHV-1_24h_1	RK-13_24h	0	9.79096294120527e-06	1.69584452691915e-05	1.73205080756888	9.79096294120527e-06	FALSE		cluster_5	1	ORF7::1	viral_read.count	TSS
ORF7	E	24h	24	RK-13	NC_001491.2	-	36050	EHV-1_24h_2	RK-13_24h	0	9.79096294120527e-06	1.69584452691915e-05	1.73205080756888	9.79096294120527e-06	FALSE		cluster_5	2	ORF7::2	viral_read.count	TSS
ORF7	E	24h	24	RK-13	NC_001491.2	-	34045	EHV-1_24h_3	RK-13_24h	2.93728888236158e-05	9.79096294120527e-06	1.69584452691915e-05	1.73205080756888	1.95819258824105e-05	TRUE	3	cluster_5	3	ORF7::3	viral_read.count	TSS
ORF7	E	48h	48	RK-13	NC_001491.2	-	75252	EHV-1_48h_1	RK-13_48h	0	2.89636795458495e-05	4.09608284299686e-05	1.4142135623731	1.9309119697233e-05	FALSE		cluster_5	1	ORF7::1	viral_read.count	TSS
ORF7	E	48h	48	RK-13	NC_001491.2	-	51789	EHV-1_48h_2	RK-13_48h	5.7927359091699e-05	2.89636795458495e-05	4.09608284299686e-05	1.4142135623731	3.8618239394466e-05	TRUE	2	cluster_5	2	ORF7::2	viral_read.count	TSS
ORF8	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_1	RK-13_1h	0	0	0		0			cluster_6	1	ORF8::1	viral_read.count	TSS
ORF8	L	1h	1	RK-13	NC_001491.2	+	14	EHV-1_1h_2	RK-13_1h	0	0	0		0			cluster_6	2	ORF8::2	viral_read.count	TSS
ORF8	L	1h	1	RK-13	NC_001491.2	+	8	EHV-1_1h_3	RK-13_1h	0	0	0		0			cluster_6	3	ORF8::3	viral_read.count	TSS
ORF8	L	2h	2	RK-13	NC_001491.2	+	2197	EHV-1_2h_1	RK-13_2h	0	0	0		0			cluster_6	1	ORF8::1	viral_read.count	TSS
ORF8	L	2h	2	RK-13	NC_001491.2	+	1685	EHV-1_2h_2	RK-13_2h	0	0	0		0			cluster_6	2	ORF8::2	viral_read.count	TSS
ORF8	L	2h	2	RK-13	NC_001491.2	+	1452	EHV-1_2h_3	RK-13_2h	0	0	0		0			cluster_6	3	ORF8::3	viral_read.count	TSS
ORF8	L	4h	4	RK-13	NC_001491.2	+	2051	EHV-1_4h_1	RK-13_4h	0	0.000592285838300272	0.000579389252998927	0.978225740905176	0.000592285838300272	TRUE	1	cluster_6	1	ORF8::1	viral_read.count	TSS
ORF8	L	4h	4	RK-13	NC_001491.2	+	2591	EHV-1_4h_2	RK-13_4h	0.00115785411038209	0.000592285838300272	0.000579389252998927	0.978225740905176	0.00056556827208182	FALSE		cluster_6	2	ORF8::2	viral_read.count	TSS
ORF8	L	4h	4	RK-13	NC_001491.2	+	3231	EHV-1_4h_3	RK-13_4h	0.000619003404518725	0.000592285838300272	0.000579389252998927	0.978225740905176	2.67175662184525e-05	FALSE		cluster_6	3	ORF8::3	viral_read.count	TSS
ORF8	L	6h	6	RK-13	NC_001491.2	+	14162	EHV-1_6h_1	RK-13_6h	0.00338935178647084	0.00287667755122941	0.000444572144242774	0.154543613709078	0.000512674235241432	TRUE	1	cluster_6	1	ORF8::1	viral_read.count	TSS
ORF8	L	6h	6	RK-13	NC_001491.2	+	13242	EHV-1_6h_2	RK-13_6h	0.00264310527110708	0.00287667755122941	0.000444572144242774	0.154543613709078	0.000233572280122323	FALSE		cluster_6	2	ORF8::2	viral_read.count	TSS
ORF8	L	6h	6	RK-13	NC_001491.2	+	15014	EHV-1_6h_3	RK-13_6h	0.0025975755961103	0.00287667755122941	0.000444572144242774	0.154543613709078	0.000279101955119109	FALSE		cluster_6	3	ORF8::3	viral_read.count	TSS
ORF8	L	8h	8	RK-13	NC_001491.2	+	15660	EHV-1_8h_1	RK-13_8h	0.00504469987228608	0.00427350479610921	0.000866020265034962	0.202648717236359	0.000771195076176868	FALSE		cluster_6	1	ORF8::1	viral_read.count	TSS
ORF8	L	8h	8	RK-13	NC_001491.2	+	22076	EHV-1_8h_2	RK-13_8h	0.00443921000181192	0.00427350479610921	0.000866020265034962	0.202648717236359	0.00016570520570271	FALSE		cluster_6	2	ORF8::2	viral_read.count	TSS
ORF8	L	8h	8	RK-13	NC_001491.2	+	25475	EHV-1_8h_3	RK-13_8h	0.00333660451422964	0.00427350479610921	0.000866020265034962	0.202648717236359	0.000936900281879576	TRUE	3	cluster_6	3	ORF8::3	viral_read.count	TSS
ORF8	L	12h	12	RK-13	NC_001491.2	+	73125	EHV-1_12h_1	RK-13_12h	0.00376068376068376	0.00363012984483973	0.00011573120223999	0.0318807335237617	0.000130553915844027	TRUE	1	cluster_6	1	ORF8::1	viral_read.count	TSS
ORF8	L	12h	12	RK-13	NC_001491.2	+	50424	EHV-1_12h_2	RK-13_12h	0.0035895605267333	0.00363012984483973	0.00011573120223999	0.0318807335237617	4.05693181064317e-05	FALSE		cluster_6	2	ORF8::2	viral_read.count	TSS
ORF8	L	12h	12	RK-13	NC_001491.2	+	49433	EHV-1_12h_3	RK-13_12h	0.00354014524710214	0.00363012984483973	0.00011573120223999	0.0318807335237617	8.99845977375951e-05	FALSE		cluster_6	3	ORF8::3	viral_read.count	TSS
ORF8	L	18h	18	RK-13	NC_001491.2	+	64048	EHV-1_18h_1	RK-13_18h	0.0017330751936048	0.00167778109599104	0.00016237775769636	0.0967812535761384	5.52940976137567e-05	FALSE		cluster_6	1	ORF8::1	viral_read.count	TSS
ORF8	L	18h	18	RK-13	NC_001491.2	+	42810	EHV-1_18h_2	RK-13_18h	0.00149497780892315	0.00167778109599104	0.00016237775769636	0.0967812535761384	0.000182803287067891	TRUE	2	cluster_6	2	ORF8::2	viral_read.count	TSS
ORF8	L	18h	18	RK-13	NC_001491.2	+	38221	EHV-1_18h_3	RK-13_18h	0.00180529028544517	0.00167778109599104	0.00016237775769636	0.0967812535761384	0.000127509189454134	FALSE		cluster_6	3	ORF8::3	viral_read.count	TSS
ORF8	L	24h	24	RK-13	NC_001491.2	+	52104	EHV-1_24h_1	RK-13_24h	0.00216873944418855	0.00235740509452054	0.000178765813240339	0.0758316055462235	0.000188665650331994	TRUE	1	cluster_6	1	ORF8::1	viral_read.count	TSS
ORF8	L	24h	24	RK-13	NC_001491.2	+	36050	EHV-1_24h_2	RK-13_24h	0.00252427184466019	0.00235740509452054	0.000178765813240339	0.0758316055462235	0.000166866750139654	FALSE		cluster_6	2	ORF8::2	viral_read.count	TSS
ORF8	L	24h	24	RK-13	NC_001491.2	+	34045	EHV-1_24h_3	RK-13_24h	0.00237920399471288	0.00235740509452054	0.000178765813240339	0.0758316055462235	2.17989001923399e-05	FALSE		cluster_6	3	ORF8::3	viral_read.count	TSS
ORF8	L	48h	48	RK-13	NC_001491.2	+	75252	EHV-1_48h_1	RK-13_48h	0.00208632328708872	0.00189276291022261	0.000273735710102094	0.144622291901261	8.31305303810627e-06	FALSE		cluster_6	1	ORF8::1	viral_read.count	TSS
ORF8	L	48h	48	RK-13	NC_001491.2	+	51789	EHV-1_48h_2	RK-13_48h	0.0016992025333565	0.00189276291022261	0.000273735710102094	0.144622291901261	0.000378807700694105	TRUE	2	cluster_6	2	ORF8::2	viral_read.count	TSS
ORF9	L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_1	RK-13_1h	0	0	0		0			cluster_3	1	ORF9::1	viral_read.count	TSS
ORF9	L	1h	1	RK-13	NC_001491.2	-	14	EHV-1_1h_2	RK-13_1h	0	0	0		0			cluster_3	2	ORF9::2	viral_read.count	TSS
ORF9	L	1h	1	RK-13	NC_001491.2	-	8	EHV-1_1h_3	RK-13_1h	0	0	0		0			cluster_3	3	ORF9::3	viral_read.count	TSS
ORF9	L	2h	2	RK-13	NC_001491.2	-	2197	EHV-1_2h_1	RK-13_2h	0.00318616294947656	0.00428336916445931	0.00116710419295409	0.272473407764613	0.00109720621498275	FALSE		cluster_3	1	ORF9::1	viral_read.count	TSS
ORF9	L	2h	2	RK-13	NC_001491.2	-	1685	EHV-1_2h_2	RK-13_2h	0.00415430267062315	0.00428336916445931	0.00116710419295409	0.272473407764613	0.000129066493836168	FALSE		cluster_3	2	ORF9::2	viral_read.count	TSS
ORF9	L	2h	2	RK-13	NC_001491.2	-	1452	EHV-1_2h_3	RK-13_2h	0.00550964187327824	0.00428336916445931	0.00116710419295409	0.272473407764613	0.00122627270881892	TRUE	3	cluster_3	3	ORF9::3	viral_read.count	TSS
ORF9	L	4h	4	RK-13	NC_001491.2	-	2051	EHV-1_4h_1	RK-13_4h	0.00438810336421258	0.00615125572615682	0.00152933822955866	0.248622118416488	0.00176315236194424	TRUE	1	cluster_3	1	ORF9::1	viral_read.count	TSS
ORF9	L	4h	4	RK-13	NC_001491.2	-	2591	EHV-1_4h_2	RK-13_4h	0.00694712466229255	0.00615125572615682	0.00152933822955866	0.248622118416488	0.00079586893613573	FALSE		cluster_3	2	ORF9::2	viral_read.count	TSS
ORF9	L	4h	4	RK-13	NC_001491.2	-	3231	EHV-1_4h_3	RK-13_4h	0.00711853915196534	0.00615125572615682	0.00152933822955866	0.248622118416488	0.000967283425808514	FALSE		cluster_3	3	ORF9::3	viral_read.count	TSS
ORF9	L	6h	6	RK-13	NC_001491.2	-	14162	EHV-1_6h_1	RK-13_6h	0.0043779127241915	0.00499452355751972	0.000541890839315244	0.10849700338271	0.000616610833328221	TRUE	1	cluster_3	1	ORF9::1	viral_read.count	TSS
ORF9	L	6h	6	RK-13	NC_001491.2	-	13242	EHV-1_6h_2	RK-13_6h	0.00521069324875397	0.00499452355751972	0.000541890839315244	0.10849700338271	0.000216169691234246	FALSE		cluster_3	2	ORF9::2	viral_read.count	TSS
ORF9	L	6h	6	RK-13	NC_001491.2	-	15014	EHV-1_6h_3	RK-13_6h	0.00539496469961369	0.00499452355751972	0.000541890839315244	0.10849700338271	0.000400441142093975	FALSE		cluster_3	3	ORF9::3	viral_read.count	TSS
ORF9	L	8h	8	RK-13	NC_001491.2	-	15660	EHV-1_8h_1	RK-13_8h	0.00593869731800766	0.00591727807862178	0.000254644393052942	0.0430340419479241	2.14192393858826e-05	FALSE		cluster_3	1	ORF9::1	viral_read.count	TSS
ORF9	L	8h	8	RK-13	NC_001491.2	-	22076	EHV-1_8h_2	RK-13_8h	0.00616053632904512	0.00591727807862178	0.000254644393052942	0.0430340419479241	0.000243258250423336	FALSE		cluster_3	2	ORF9::2	viral_read.count	TSS
ORF9	L	8h	8	RK-13	NC_001491.2	-	25475	EHV-1_8h_3	RK-13_8h	0.00565260058881256	0.00591727807862178	0.000254644393052942	0.0430340419479241	0.00026467748980922	TRUE	3	cluster_3	3	ORF9::3	viral_read.count	TSS
ORF9	L	12h	12	RK-13	NC_001491.2	-	73125	EHV-1_12h_1	RK-13_12h	0.00233846153846154	0.00224284844754946	0.000209119450307336	0.0932383329492548	9.56130909120748e-05	FALSE		cluster_3	1	ORF9::1	viral_read.count	TSS
ORF9	L	12h	12	RK-13	NC_001491.2	-	50424	EHV-1_12h_2	RK-13_12h	0.00200301443756941	0.00224284844754946	0.000209119450307336	0.0932383329492548	0.000239834009980052	TRUE	2	cluster_3	2	ORF9::2	viral_read.count	TSS
ORF9	L	12h	12	RK-13	NC_001491.2	-	49433	EHV-1_12h_3	RK-13_12h	0.00238706936661744	0.00224284844754946	0.000209119450307336	0.0932383329492548	0.000144220919067978	FALSE		cluster_3	3	ORF9::3	viral_read.count	TSS
ORF9	L	18h	18	RK-13	NC_001491.2	-	64048	EHV-1_18h_1	RK-13_18h	0.00035910567074694	0.000509031658565527	0.000147552718990434	0.289869434459624	0.000149925987818587	TRUE	1	cluster_3	1	ORF9::1	viral_read.count	TSS
ORF9	L	18h	18	RK-13	NC_001491.2	-	42810	EHV-1_18h_2	RK-13_18h	0.000513898621817332	0.000509031658565527	0.000147552718990434	0.289869434459624	4.86696325180521e-06	FALSE		cluster_3	2	ORF9::2	viral_read.count	TSS
ORF9	L	18h	18	RK-13	NC_001491.2	-	38221	EHV-1_18h_3	RK-13_18h	0.000654090683132309	0.000509031658565527	0.000147552718990434	0.289869434459624	0.000145059024566782	FALSE		cluster_3	3	ORF9::3	viral_read.count	TSS
ORF9	L	24h	24	RK-13	NC_001491.2	-	52104	EHV-1_24h_1	RK-13_24h	0.000422232458160602	0.000339819823351936	7.91672819798662e-05	0.232968404253086	8.24126348086662e-05	TRUE	1	cluster_3	1	ORF9::1	viral_read.count	TSS
